id	dedup_key	payload_json	cso_classification	created_at	title	ordering_agency	department	unit_task	production_date	disclosure_status	subject_category	content_summary	body_text	body_file_path	non_disclosure_reason	cso_sub_clause	performing_agency	start_date	end_date	source	doc_type	other_file_paths	table_of_contents
20048	moel::https://www.moel.go.kr/info/lawinfo/instruction/view.do?bbs_seq=20220801046	{"title":"「직장어린이집 등 설치ㆍ운영 규정」 일부개정","ordering_agency":"고용노동부","department":"여성고용정책과","unit_task":null,"production_date":"2022-08-29","disclosure_status":"공개","subject_category":null,"content_summary":null,"body_text":"「직장어린이집 등 설치ㆍ운영 규정」 일부개정 예규 전문입니다.","body_file_path":"moel/regulation/20220801046_「직장어린이집 등 설치ㆍ운영 규정」 개정별표.hwp","table_of_contents":null,"other_file_paths":["moel/regulation/20220801046_「직장어린이집 등 설치ㆍ운영 규정」 일부개정안 개정본문.hwp"],"non_disclosure_reason":null,"cso_classification":"O","cso_sub_clause":null,"performing_agency":null,"start_date":null,"end_date":null,"source":"moel","source_url":"https://www.moel.go.kr/info/lawinfo/instruction/view.do?bbs_seq=20220801046","doc_type":"regulation","is_synthetic":false}	O	2026-07-14 02:00:04	「직장어린이집 등 설치ㆍ운영 규정」 일부개정	고용노동부	여성고용정책과	NULL	2022-08-29	공개	NULL	NULL	「직장어린이집 등 설치ㆍ운영 규정」 일부개정 예규 전문입니다.	moel/regulation/20220801046_「직장어린이집 등 설치ㆍ운영 규정」 개정별표.hwp	NULL	NULL	NULL	NULL	NULL	moel	regulation	moel/regulation/20220801046_「직장어린이집 등 설치ㆍ운영 규정」 일부개정안 개정본문.hwp	NULL
20047	me::https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=539	{"title":"수소경제 육성 및 수소 안전관리에 관한 법률의 운영에 관한 규정","ordering_agency":"산업통상부","department":null,"unit_task":null,"production_date":"2022-02-05","disclosure_status":"공개","subject_category":null,"content_summary":null,"body_text":null,"body_file_path":null,"table_of_contents":null,"other_file_paths":[],"non_disclosure_reason":null,"cso_classification":"O","cso_sub_clause":null,"performing_agency":null,"start_date":null,"end_date":null,"source":"me","source_url":"https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=539","doc_type":"directive","is_synthetic":false}	O	2026-07-14 02:00:04	수소경제 육성 및 수소 안전관리에 관한 법률의 운영에 관한 규정	산업통상부	NULL	NULL	2022-02-05	공개	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	me	directive		NULL
20046	korea_kr::https://www.korea.kr/briefing/pressReleaseView.do?newsId=156770026	{"title":"식약처, GMO 완전표시제 시행 소비자 알권리 및 선택권 확대","ordering_agency":"식품의약품안전처","department":null,"unit_task":null,"production_date":"2026-07-08","disclosure_status":"공개","subject_category":null,"content_summary":null,"body_text":"식약처, GMO 완전표시제 시행 소비자 알권리 및 선택권 확대","body_file_path":"korea_kr/press_release/156770026_[26.7.8.(수) 보도자료] 식약처, GMO 완전표시제 시행 소비자 알권리 및 선택권 확대.hwpx","table_of_contents":null,"other_file_paths":["korea_kr/press_release/156770026_[26.7.8.(수) 보도자료] 식약처, GMO 완전표시제 시행 소비자 알권리 및 선택권 확대.pdf"],"non_disclosure_reason":null,"cso_classification":"O","cso_sub_clause":null,"performing_agency":null,"start_date":null,"end_date":null,"source":"korea_kr","source_url":"https://www.korea.kr/briefing/pressReleaseView.do?newsId=156770026","doc_type":"press_release","is_synthetic":false}	O	2026-07-14 02:00:03	식약처, GMO 완전표시제 시행 소비자 알권리 및 선택권 확대	식품의약품안전처	NULL	NULL	2026-07-08	공개	NULL	NULL	식약처, GMO 완전표시제 시행 소비자 알권리 및 선택권 확대	korea_kr/press_release/156770026_[26.7.8.(수) 보도자료] 식약처, GMO 완전표시제 시행 소비자 알권리 및 선택권 확대.hwpx	NULL	NULL	NULL	NULL	NULL	korea_kr	press_release	korea_kr/press_release/156770026_[26.7.8.(수) 보도자료] 식약처, GMO 완전표시제 시행 소비자 알권리 및 선택권 확대.pdf	NULL
20045	me::https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=540	{"title":"전원개발사업실시계획 승인","ordering_agency":"산업통상부","department":null,"unit_task":null,"production_date":"2022-02-16","disclosure_status":"공개","subject_category":null,"content_summary":null,"body_text":null,"body_file_path":null,"table_of_contents":null,"other_file_paths":[],"non_disclosure_reason":null,"cso_classification":"O","cso_sub_clause":null,"performing_agency":null,"start_date":null,"end_date":null,"source":"me","source_url":"https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=540","doc_type":"notification","is_synthetic":false}	O	2026-07-14 02:00:03	전원개발사업실시계획 승인	산업통상부	NULL	NULL	2022-02-16	공개	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	me	notification		NULL
20044	me::https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=541	{"title":"다기능보 및 아라천·굴포천 운영·유지관리 수탁기관 및 수탁업무 지정","ordering_agency":"기후에너지환경부","department":null,"unit_task":null,"production_date":"2022-02-16","disclosure_status":"공개","subject_category":null,"content_summary":null,"body_text":null,"body_file_path":null,"table_of_contents":null,"other_file_paths":[],"non_disclosure_reason":null,"cso_classification":"O","cso_sub_clause":null,"performing_agency":null,"start_date":null,"end_date":null,"source":"me","source_url":"https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=541","doc_type":"notification","is_synthetic":false}	O	2026-07-14 02:00:02	다기능보 및 아라천·굴포천 운영·유지관리 수탁기관 및 수탁업무 지정	기후에너지환경부	NULL	NULL	2022-02-16	공개	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	me	notification		NULL
20043	moel::https://www.moel.go.kr/info/lawinfo/instruction/view.do?bbs_seq=20220801091	{"title":"안전인증자율안전확인신고의 절차에 관한 고시 일부 개정","ordering_agency":"고용노동부","department":"산업안전기준과","unit_task":null,"production_date":"2022-08-30","disclosure_status":"공개","subject_category":null,"content_summary":null,"body_text":"개정된 안전인증자율안전확인신고의 절차에 관한 고시를 첨부와 같이 공고합니다. ※ 주요 개정내용: 자율안전확인신고 대상 적용범위에 엘리베이터 승강로용 브래킷 포함","body_file_path":"moel/notification/20220801091_안전인증ㆍ자율안전확인신고의 절차에 관한 고시(고용노동부고시_제2022-69호).hwp","table_of_contents":null,"other_file_paths":[],"non_disclosure_reason":null,"cso_classification":"O","cso_sub_clause":null,"performing_agency":null,"start_date":null,"end_date":null,"source":"moel","source_url":"https://www.moel.go.kr/info/lawinfo/instruction/view.do?bbs_seq=20220801091","doc_type":"notification","is_synthetic":false}	O	2026-07-14 02:00:02	안전인증자율안전확인신고의 절차에 관한 고시 일부 개정	고용노동부	산업안전기준과	NULL	2022-08-30	공개	NULL	NULL	개정된 안전인증자율안전확인신고의 절차에 관한 고시를 첨부와 같이 공고합니다. ※ 주요 개정내용: 자율안전확인신고 대상 적용범위에 엘리베이터 승강로용 브래킷 포함	moel/notification/20220801091_안전인증ㆍ자율안전확인신고의 절차에 관한 고시(고용노동부고시_제2022-69호).hwp	NULL	NULL	NULL	NULL	NULL	moel	notification		NULL
20042	me::https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=542	{"title":"원주지방환경청 인사관리규정","ordering_agency":"원주지방환경청","department":null,"unit_task":null,"production_date":"2022-02-25","disclosure_status":"공개","subject_category":null,"content_summary":null,"body_text":null,"body_file_path":null,"table_of_contents":null,"other_file_paths":[],"non_disclosure_reason":null,"cso_classification":"O","cso_sub_clause":null,"performing_agency":null,"start_date":null,"end_date":null,"source":"me","source_url":"https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=542","doc_type":"regulation","is_synthetic":false}	O	2026-07-14 02:00:01	원주지방환경청 인사관리규정	원주지방환경청	NULL	NULL	2022-02-25	공개	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	me	regulation		NULL
20041	moel::https://www.moel.go.kr/info/lawinfo/instruction/view.do?bbs_seq=20220801092	{"title":"방호장치 자율안전기준 고시 일부개정","ordering_agency":"고용노동부","department":"산업안전기준과","unit_task":null,"production_date":"2022-08-30","disclosure_status":"공개","subject_category":null,"content_summary":null,"body_text":"개정된 방호장치 자율안전기준 고시를 첨부와 같이 공고합니다. ※ 주요 개정내용: 자율안전확인신고 대상 적용범위에 포함된 엘리베이터 승강로용 브래킷 성능기준 마련","body_file_path":"moel/notification/20220801092_방호장치 자율안전기준 고시(고용노동부고시 제2022-70호).hwp","table_of_contents":null,"other_file_paths":[],"non_disclosure_reason":null,"cso_classification":"O","cso_sub_clause":null,"performing_agency":null,"start_date":null,"end_date":null,"source":"moel","source_url":"https://www.moel.go.kr/info/lawinfo/instruction/view.do?bbs_seq=20220801092","doc_type":"notification","is_synthetic":false}	O	2026-07-14 02:00:00	방호장치 자율안전기준 고시 일부개정	고용노동부	산업안전기준과	NULL	2022-08-30	공개	NULL	NULL	개정된 방호장치 자율안전기준 고시를 첨부와 같이 공고합니다. ※ 주요 개정내용: 자율안전확인신고 대상 적용범위에 포함된 엘리베이터 승강로용 브래킷 성능기준 마련	moel/notification/20220801092_방호장치 자율안전기준 고시(고용노동부고시 제2022-70호).hwp	NULL	NULL	NULL	NULL	NULL	moel	notification		NULL
20040	me::https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=543	{"title":"한강하구 민·관합동 보전관리위원회 운영 규정","ordering_agency":"한강유역환경청","department":null,"unit_task":null,"production_date":"2022-02-25","disclosure_status":"공개","subject_category":null,"content_summary":null,"body_text":null,"body_file_path":null,"table_of_contents":null,"other_file_paths":[],"non_disclosure_reason":null,"cso_classification":"O","cso_sub_clause":null,"performing_agency":null,"start_date":null,"end_date":null,"source":"me","source_url":"https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=543","doc_type":"regulation","is_synthetic":false}	O	2026-07-14 02:00:00	한강하구 민·관합동 보전관리위원회 운영 규정	한강유역환경청	NULL	NULL	2022-02-25	공개	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	me	regulation		NULL
20039	me::https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=544	{"title":"대기환경측정망 설치·운영 지침","ordering_agency":"국립환경과학원","department":null,"unit_task":null,"production_date":"2022-03-01","disclosure_status":"공개","subject_category":null,"content_summary":null,"body_text":null,"body_file_path":null,"table_of_contents":null,"other_file_paths":[],"non_disclosure_reason":null,"cso_classification":"O","cso_sub_clause":null,"performing_agency":null,"start_date":null,"end_date":null,"source":"me","source_url":"https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=544","doc_type":"notification","is_synthetic":false}	O	2026-07-14 01:59:59	대기환경측정망 설치·운영 지침	국립환경과학원	NULL	NULL	2022-03-01	공개	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	me	notification		NULL
20038	korea_kr::https://www.korea.kr/briefing/pressReleaseView.do?newsId=156769936	{"title":"한미일 외교장관회의(7.7.) 결과","ordering_agency":"외교부","department":null,"unit_task":null,"production_date":"2026-07-08","disclosure_status":"공개","subject_category":null,"content_summary":null,"body_text":"조현 장관은 튀르키예 앙카라에서 개최된 NATO 정상회의 계기 마르코 루비오(Marco Rubio) 미국 국무장관 및 모테기 도시미쓰(茂木 敏充) 일본 외무대신과 7.7.(화) 한미일 외교장관회의를 갖고, △한반도 문제, △안보협력 및 지역·글로벌 정세, △경제안보 협력 등에 대해 논의했다.  조 장관은 올해 첫 한미일 외교장관회의를 NATO 정상회의 계기에 개최하게 되어 뜻깊게 생각한다고 하였다. 조 장관은 다양한 글로벌 도전에 직면하여 신뢰할 수 있는 우방국 간 협력의 중요성이 더욱 커지고 있음을 강조하면서, 공동의 안보와 번영을 위한 한미일 3국간 협력을 더욱 강화해 나가자고 하였다. 루비오 장관과 모테기 대신도 조 장관의 언급에 공감을 표하면서, 한미일 3국 국민과 역내의 평화와 번영을 위해 한미일 실질 협력의 지평을 계속 확대해 나가자고 하였다.  3국 장관들은 한반도 정세에 대한 평가를 공유하고, 북한의 불법 사이버 활동 대응을 포함, 대북정책 관련 긴밀한 공조를 유지해 나가기로 하였다. 3국 장관들은 한반도 비핵화 원칙을 견지하는 가운데, 대화와 외교를 통한 한반도 평화·안정 유지 노력을 지속해 나가기로 하였다.  3국 장관들은 인태지역과 국제사회의 평화와 안정을 위한 한미일 간 안보협력 및 글로벌 현안 대응을 위한 공조가 더욱 긴요해졌다는 인식을 같이 하고, 초국경범죄 대응, 재난 구호 및 인도적 지원, 북극 등 분야에서 구체적이고 가시적인 협력방안을 발굴해 나가자고 하였다. 아울러 세 장관은 동북아, 중동 등 지역·글로벌 정세에 대해서도 의견을 교환하고, 역내 평화와 안정 유지의 중요성을 한 목소리로 강조하였으며, 앞으로도 이를 위해 긴밀히 공조하고 필요한 기여를 해나가기로 했다.  세 장관은 경제안보 협력이 한미일 협력의 중요한 축이라는 점을 재확인하였다. 또한 세 장관은 원자력, AI, 양자기술 등 분야에서의 그간의 성과를 토대로 앞으로도 실질 협력을 더욱 심화해 나가기로 하였으며, 공급망 회복력 강화 및 경제적 강압 대응을 위한 3국 협력의 중요성을 재확인하였다. 3국 장관들은 금일 회의 계기'한미일 소형모듈원자로(SMR) 협력각서(MoC)'체결을 환영하고, 이를 통해 글로벌 원전 공급망의 핵심인 3국 업계 간 협력의 기틀이 마련되기를 기대한다고 했다.※ 한미일 SMR 협력각서 : ▴(대상 사업) 표준 노형(fleet) 및 간소화된 계약 절차를 통해 다수의 SMR을 건설하는 사업 지원 ▴(지원 내용) ▴3국 기업 간 컨소시움 구성 ▴수출대상국의 사업 자금 조달 및 역량강화 ▴기술·연료·장비·서비스 지원 등  3국 외교장관은 앞으로도 최대한 자주 만나 긴밀한 소통을 지속하며, 분야별 3국 협력의 구체적 성과 거양을 위해 계속 노력해 나가기로 했으며, 이를 위해 한미일 사무국의 역할을 계속 독려해나가기로 했다.붙임: 회의 사진.  끝.","body_file_path":"korea_kr/press_release/156769936_[26-566](보도자료)한미일 외교장관회의(7.7.) 결과.hwpx","table_of_contents":null,"other_file_paths":["korea_kr/press_release/156769936_[26-566](보도자료)한미일 외교장관회의(7.7.) 결과.pdf","korea_kr/press_release/156769936_회의 사진.jpg"],"non_disclosure_reason":null,"cso_classification":"O","cso_sub_clause":null,"performing_agency":null,"start_date":null,"end_date":null,"source":"korea_kr","source_url":"https://www.korea.kr/briefing/pressReleaseView.do?newsId=156769936","doc_type":"press_release","is_synthetic":false}	O	2026-07-14 01:59:58	한미일 외교장관회의(7.7.) 결과	외교부	NULL	NULL	2026-07-08	공개	NULL	NULL	조현 장관은 튀르키예 앙카라에서 개최된 NATO 정상회의 계기 마르코 루비오(Marco Rubio) 미국 국무장관 및 모테기 도시미쓰(茂木 敏充) 일본 외무대신과 7.7.(화) 한미일 외교장관회의를 갖고, △한반도 문제, △안보협력 및 지역·글로벌 정세, △경제안보 협력 등에 대해 논의했다.  조 장관은 올해 첫 한미일 외교장관회의를 NATO 정상회의 계기에 개최하게 되어 뜻깊게 생각한다고 하였다. 조 장관은 다양한 글로벌 도전에 직면하여 신뢰할 수 있는 우방국 간 협력의 중요성이 더욱 커지고 있음을 강조하면서, 공동의 안보와 번영을 위한 한미일 3국간 협력을 더욱 강화해 나가자고 하였다. 루비오 장관과 모테기 대신도 조 장관의 언급에 공감을 표하면서, 한미일 3국 국민과 역내의 평화와 번영을 위해 한미일 실질 협력의 지평을 계속 확대해 나가자고 하였다.  3국 장관들은 한반도 정세에 대한 평가를 공유하고, 북한의 불법 사이버 활동 대응을 포함, 대북정책 관련 긴밀한 공조를 유지해 나가기로 하였다. 3국 장관들은 한반도 비핵화 원칙을 견지하는 가운데, 대화와 외교를 통한 한반도 평화·안정 유지 노력을 지속해 나가기로 하였다.  3국 장관들은 인태지역과 국제사회의 평화와 안정을 위한 한미일 간 안보협력 및 글로벌 현안 대응을 위한 공조가 더욱 긴요해졌다는 인식을 같이 하고, 초국경범죄 대응, 재난 구호 및 인도적 지원, 북극 등 분야에서 구체적이고 가시적인 협력방안을 발굴해 나가자고 하였다. 아울러 세 장관은 동북아, 중동 등 지역·글로벌 정세에 대해서도 의견을 교환하고, 역내 평화와 안정 유지의 중요성을 한 목소리로 강조하였으며, 앞으로도 이를 위해 긴밀히 공조하고 필요한 기여를 해나가기로 했다.  세 장관은 경제안보 협력이 한미일 협력의 중요한 축이라는 점을 재확인하였다. 또한 세 장관은 원자력, AI, 양자기술 등 분야에서의 그간의 성과를 토대로 앞으로도 실질 협력을 더욱 심화해 나가기로 하였으며, 공급망 회복력 강화 및 경제적 강압 대응을 위한 3국 협력의 중요성을 재확인하였다. 3국 장관들은 금일 회의 계기'한미일 소형모듈원자로(SMR) 협력각서(MoC)'체결을 환영하고, 이를 통해 글로벌 원전 공급망의 핵심인 3국 업계 간 협력의 기틀이 마련되기를 기대한다고 했다.※ 한미일 SMR 협력각서 : ▴(대상 사업) 표준 노형(fleet) 및 간소화된 계약 절차를 통해 다수의 SMR을 건설하는 사업 지원 ▴(지원 내용) ▴3국 기업 간 컨소시움 구성 ▴수출대상국의 사업 자금 조달 및 역량강화 ▴기술·연료·장비·서비스 지원 등  3국 외교장관은 앞으로도 최대한 자주 만나 긴밀한 소통을 지속하며, 분야별 3국 협력의 구체적 성과 거양을 위해 계속 노력해 나가기로 했으며, 이를 위해 한미일 사무국의 역할을 계속 독려해나가기로 했다.붙임: 회의 사진.  끝.	korea_kr/press_release/156769936_[26-566](보도자료)한미일 외교장관회의(7.7.) 결과.hwpx	NULL	NULL	NULL	NULL	NULL	korea_kr	press_release	korea_kr/press_release/156769936_[26-566](보도자료)한미일 외교장관회의(7.7.) 결과.pdf|korea_kr/press_release/156769936_회의 사진.jpg	NULL
20037	me::https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=545	{"title":"낙동강유역환경청 레미콘·아스콘 다수공급자계약 2단계경쟁 업무처리기준","ordering_agency":"낙동강유역환경청","department":null,"unit_task":null,"production_date":"2022-03-07","disclosure_status":"공개","subject_category":null,"content_summary":null,"body_text":null,"body_file_path":null,"table_of_contents":null,"other_file_paths":[],"non_disclosure_reason":null,"cso_classification":"O","cso_sub_clause":null,"performing_agency":null,"start_date":null,"end_date":null,"source":"me","source_url":"https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=545","doc_type":"notification","is_synthetic":false}	O	2026-07-14 01:59:58	낙동강유역환경청 레미콘·아스콘 다수공급자계약 2단계경쟁 업무처리기준	낙동강유역환경청	NULL	NULL	2022-03-07	공개	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	me	notification		NULL
20036	moel::https://www.moel.go.kr/info/lawinfo/instruction/view.do?bbs_seq=20220801094	{"title":"안전보건교육규정 일부 개정","ordering_agency":"고용노동부","department":"산업안전기준과","unit_task":null,"production_date":"2022-08-30","disclosure_status":"공개","subject_category":null,"content_summary":null,"body_text":"개정된 안전보건교육규정을 첨부와 같이 공고합니다. ※ 주요 개정내용: 안전관리자 양성교육 세부기준 마련(제23조의6)","body_file_path":"moel/notification/20220801094_안전보건교육규정(고용노동부고시 제2022-71호).hwp","table_of_contents":null,"other_file_paths":[],"non_disclosure_reason":null,"cso_classification":"O","cso_sub_clause":null,"performing_agency":null,"start_date":null,"end_date":null,"source":"moel","source_url":"https://www.moel.go.kr/info/lawinfo/instruction/view.do?bbs_seq=20220801094","doc_type":"notification","is_synthetic":false}	O	2026-07-14 01:59:57	안전보건교육규정 일부 개정	고용노동부	산업안전기준과	NULL	2022-08-30	공개	NULL	NULL	개정된 안전보건교육규정을 첨부와 같이 공고합니다. ※ 주요 개정내용: 안전관리자 양성교육 세부기준 마련(제23조의6)	moel/notification/20220801094_안전보건교육규정(고용노동부고시 제2022-71호).hwp	NULL	NULL	NULL	NULL	NULL	moel	notification		NULL
20035	me::https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=546	{"title":"낙동강유역환경청 물품 다수공급자계약 2단계경쟁 업무처리기준","ordering_agency":"낙동강유역환경청","department":null,"unit_task":null,"production_date":"2022-03-07","disclosure_status":"공개","subject_category":null,"content_summary":null,"body_text":null,"body_file_path":null,"table_of_contents":null,"other_file_paths":[],"non_disclosure_reason":null,"cso_classification":"O","cso_sub_clause":null,"performing_agency":null,"start_date":null,"end_date":null,"source":"me","source_url":"https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=546","doc_type":"notification","is_synthetic":false}	O	2026-07-14 01:59:57	낙동강유역환경청 물품 다수공급자계약 2단계경쟁 업무처리기준	낙동강유역환경청	NULL	NULL	2022-03-07	공개	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	me	notification		NULL
20034	me::https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=547	{"title":"한강유역환경청 기록물 관리 및 기록관 운영에 관한 규정","ordering_agency":"한강유역환경청","department":null,"unit_task":null,"production_date":"2022-03-11","disclosure_status":"공개","subject_category":null,"content_summary":null,"body_text":null,"body_file_path":null,"table_of_contents":null,"other_file_paths":[],"non_disclosure_reason":null,"cso_classification":"O","cso_sub_clause":null,"performing_agency":null,"start_date":null,"end_date":null,"source":"me","source_url":"https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=547","doc_type":"regulation","is_synthetic":false}	O	2026-07-14 01:59:57	한강유역환경청 기록물 관리 및 기록관 운영에 관한 규정	한강유역환경청	NULL	NULL	2022-03-11	공개	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	me	regulation		NULL
20033	moel::https://www.moel.go.kr/info/lawinfo/instruction/view.do?bbs_seq=20220801095	{"title":"안전·보건관리전문기관 및 재해예방 전문지도기관 관리규정 일부 개정","ordering_agency":"고용노동부","department":"산업안전기준과","unit_task":null,"production_date":"2022-08-30","disclosure_status":"공개","subject_category":null,"content_summary":null,"body_text":"개정된 안전·보건관리전문기관 및 재해예방 전문지도기관 관리규정을 첨부와 같이 공고합니다. ※ 주요 개정내용: 안전·보건관리상태 보고서를 안전보건관리책임자가 실명으로 서명(제4조제2항)","body_file_path":"moel/regulation/20220801095_안전·보건관리전문기관 및 재해예방 전문지도기관 관리규정(고용노동부예규 제2022-200호).hwp","table_of_contents":null,"other_file_paths":[],"non_disclosure_reason":null,"cso_classification":"O","cso_sub_clause":null,"performing_agency":null,"start_date":null,"end_date":null,"source":"moel","source_url":"https://www.moel.go.kr/info/lawinfo/instruction/view.do?bbs_seq=20220801095","doc_type":"regulation","is_synthetic":false}	O	2026-07-14 01:59:56	안전·보건관리전문기관 및 재해예방 전문지도기관 관리규정 일부 개정	고용노동부	산업안전기준과	NULL	2022-08-30	공개	NULL	NULL	개정된 안전·보건관리전문기관 및 재해예방 전문지도기관 관리규정을 첨부와 같이 공고합니다. ※ 주요 개정내용: 안전·보건관리상태 보고서를 안전보건관리책임자가 실명으로 서명(제4조제2항)	moel/regulation/20220801095_안전·보건관리전문기관 및 재해예방 전문지도기관 관리규정(고용노동부예규 제2022-200호).hwp	NULL	NULL	NULL	NULL	NULL	moel	regulation		NULL
20032	me::https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=548	{"title":"전원개발사업 실시계획 승인(154kV 부북분기 송전선로 건설사업)","ordering_agency":"산업통상부","department":null,"unit_task":null,"production_date":"2022-03-14","disclosure_status":"공개","subject_category":null,"content_summary":null,"body_text":null,"body_file_path":null,"table_of_contents":null,"other_file_paths":[],"non_disclosure_reason":null,"cso_classification":"O","cso_sub_clause":null,"performing_agency":null,"start_date":null,"end_date":null,"source":"me","source_url":"https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=548","doc_type":"notification","is_synthetic":false}	O	2026-07-14 01:59:55	전원개발사업 실시계획 승인(154kV 부북분기 송전선로 건설사업)	산업통상부	NULL	NULL	2022-03-14	공개	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	me	notification		NULL
20031	moel::https://www.moel.go.kr/info/lawinfo/instruction/view.do?bbs_seq=20220900037	{"title":"고용안정사업 지원금 부정수급 방지업무 처리규정 일부개정","ordering_agency":"고용노동부","department":"코로나19대응고용회복지원반","unit_task":null,"production_date":"2022-09-01","disclosure_status":"공개","subject_category":null,"content_summary":null,"body_text":"개정된 고용안정사업 지원금 부정수급 방지업무 처리규정(예규)을 붙임과 같이 공고합니다. ※ 주요 개정내용: 부정수급 적발에 따라 부과된 납부금액 분할납부 기간 조정(제8조제2항)","body_file_path":"moel/regulation/20220900037_(220831)고용안정사업 지원금 부정수급 방지업무 처리규정 일부개정문(예규 제201호).hwpx","table_of_contents":null,"other_file_paths":["moel/regulation/20220900037_(220831)고용안정사업 지원금 부정수급 방지업무 처리규정 일부개정전문(예규 제201호).hwpx"],"non_disclosure_reason":null,"cso_classification":"O","cso_sub_clause":null,"performing_agency":null,"start_date":null,"end_date":null,"source":"moel","source_url":"https://www.moel.go.kr/info/lawinfo/instruction/view.do?bbs_seq=20220900037","doc_type":"regulation","is_synthetic":false}	O	2026-07-14 01:59:54	고용안정사업 지원금 부정수급 방지업무 처리규정 일부개정	고용노동부	코로나19대응고용회복지원반	NULL	2022-09-01	공개	NULL	NULL	개정된 고용안정사업 지원금 부정수급 방지업무 처리규정(예규)을 붙임과 같이 공고합니다. ※ 주요 개정내용: 부정수급 적발에 따라 부과된 납부금액 분할납부 기간 조정(제8조제2항)	moel/regulation/20220900037_(220831)고용안정사업 지원금 부정수급 방지업무 처리규정 일부개정문(예규 제201호).hwpx	NULL	NULL	NULL	NULL	NULL	moel	regulation	moel/regulation/20220900037_(220831)고용안정사업 지원금 부정수급 방지업무 처리규정 일부개정전문(예규 제201호).hwpx	NULL
